claim_id,value,unit,source,source_sha256,field,meaning
ladder.NOPROJ_WORD/sym.hit10,2.8368794326241136,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=NOPROJ_WORD/sym].hit,RealTalk ladder level
ladder.NOPROJ_WORD/sym.fr3,1.4623438027693345,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=NOPROJ_WORD/sym].fr3,RealTalk ladder level
ladder.k192/float.hit10,40.42553191489361,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=k192/float].hit,RealTalk ladder level
ladder.k192/float.fr3,19.737849351511166,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=k192/float].fr3,RealTalk ladder level
ladder.k192/qscale.hit10,55.319148936170215,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=k192/qscale].hit,RealTalk ladder level
ladder.k192/qscale.fr3,29.753440930932534,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=k192/qscale].fr3,RealTalk ladder level
ladder.k192/sym.hit10,51.77304964539007,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=k192/sym].hit,RealTalk ladder level
ladder.k192/sym.fr3,28.561388696327107,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=k192/sym].fr3,RealTalk ladder level
ladder.k384/float.hit10,43.68794326241135,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=k384/float].hit,RealTalk ladder level
ladder.k384/float.fr3,24.301904287906524,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=k384/float].fr3,RealTalk ladder level
ladder.k384/qscale.hit10,57.87234042553191,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=k384/qscale].hit,RealTalk ladder level
ladder.k384/qscale.fr3,32.79194143751815,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=k384/qscale].fr3,RealTalk ladder level
ladder.k384/sym.hit10,54.184397163120565,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=k384/sym].hit,RealTalk ladder level
ladder.k384/sym.fr3,31.483599661091255,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=k384/sym].fr3,RealTalk ladder level
ladder.k96/float.hit10,36.59574468085106,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=k96/float].hit,RealTalk ladder level
ladder.k96/float.fr3,17.253405381064958,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=k96/float].fr3,RealTalk ladder level
ladder.k96/qscale.hit10,49.645390070921984,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=k96/qscale].hit,RealTalk ladder level
ladder.k96/qscale.fr3,22.409863310759164,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=k96/qscale].fr3,RealTalk ladder level
ladder.k96/sym.hit10,46.52482269503546,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=k96/sym].hit,RealTalk ladder level
ladder.k96/sym.fr3,22.867556005853874,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,records[arm=k96/sym].fr3,RealTalk ladder level
ladder.diff.NOPROJ_FULL/qscale-vs-BM25_frozen/-.hit10,2.269503546099291,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,"recomputed, paired archive-clustered, 20000, seed 20260924","descriptive, not gated"
ladder.diff.NOPROJ_FULL/qscale-vs-BM25_frozen/-.hit10.lo,-0.7003292890189783,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,recomputed,95% lower
ladder.diff.NOPROJ_FULL/qscale-vs-BM25_frozen/-.hit10.hi,5.444180260003723,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,recomputed,95% upper
ladder.diff.NOPROJ_FULL/qscale-vs-BM25_frozen/-.fr3,2.569458516267027,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,"recomputed, paired archive-clustered, 20000, seed 20260924","descriptive, not gated"
ladder.diff.NOPROJ_FULL/qscale-vs-BM25_frozen/-.fr3.lo,0.6509435773745276,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,recomputed,95% lower
ladder.diff.NOPROJ_FULL/qscale-vs-BM25_frozen/-.fr3.hi,4.130133518935602,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,recomputed,95% upper
ladder.diff.NOPROJ_FULL/qscale-vs-BM25_coarse/-.hit10,8.652482269503546,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,"recomputed, paired archive-clustered, 20000, seed 20260924","descriptive, not gated"
ladder.diff.NOPROJ_FULL/qscale-vs-BM25_coarse/-.hit10.lo,6.469671012975477,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,recomputed,95% lower
ladder.diff.NOPROJ_FULL/qscale-vs-BM25_coarse/-.hit10.hi,10.953058321479373,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,recomputed,95% upper
ladder.diff.NOPROJ_FULL/qscale-vs-BM25_coarse/-.fr3,4.712428233704829,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,"recomputed, paired archive-clustered, 20000, seed 20260924","descriptive, not gated"
ladder.diff.NOPROJ_FULL/qscale-vs-BM25_coarse/-.fr3.lo,3.086993509199287,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,recomputed,95% lower
ladder.diff.NOPROJ_FULL/qscale-vs-BM25_coarse/-.fr3.hi,6.835499062013699,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,recomputed,95% upper
ladder.diff.NOPROJ_WORD/float-vs-NOPROJ_FULL/float.hit10,8.22695035460993,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,"recomputed, paired archive-clustered, 20000, seed 20260924","descriptive, not gated"
ladder.diff.NOPROJ_WORD/float-vs-NOPROJ_FULL/float.hit10.lo,2.8493797523648268,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,recomputed,95% lower
ladder.diff.NOPROJ_WORD/float-vs-NOPROJ_FULL/float.hit10.hi,13.798246605998182,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,recomputed,95% upper
ladder.diff.NOPROJ_WORD/float-vs-NOPROJ_FULL/float.fr3,3.1248452099515927,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,"recomputed, paired archive-clustered, 20000, seed 20260924","descriptive, not gated"
ladder.diff.NOPROJ_WORD/float-vs-NOPROJ_FULL/float.fr3.lo,0.08211769260549748,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,recomputed,95% lower
ladder.diff.NOPROJ_WORD/float-vs-NOPROJ_FULL/float.fr3.hi,6.165938738371005,pp,artifact:22592fd4-2b70-4d2b-9ce4-3a60ee7ad19d,343835248c042170ddf434f929b6f2dd2b01abdd8e79964357a31f78ec042c19,recomputed,95% upper
gate.c1.min_pp,2.0,pp,file:llmzip/repro/C1_FIRST_REAL_EVALUATION_2026-09-20.md,51a5a8def655ebd1996433ad7cbc61ab8d10737c683ff72261a4b479a1668b9d,declared text /Δ FR@3 ≥ 2/.0 pp/,C1 declared minimum effect
gate.c1.ci,95,%,file:llmzip/repro/C1_FIRST_REAL_EVALUATION_2026-09-20.md,51a5a8def655ebd1996433ad7cbc61ab8d10737c683ff72261a4b479a1668b9d,declared text /95 % CI excludes 0/,C1 interval level
gate.c3.min_pp,1.0,pp,file:llmzip/research_top10_comparison_2026_09_16/coordinator/decision_tests.py,8979bf395f7b2cad68318f731d22118a156379525f3dbfdcd1aa6766a1e394d1,"declared text />= /+1/.0 pp FR@3, CI excluding 0/",C3 declared minimum effect
gate.vocab.latency_max,1.25,x,file:llmzip/repro/VOCAB_COMPACTION_2026-09-21.md,cfb37826383c168e3a706ccb915dd75bf070dd0b92209786b015a5703078a212,declared text /at most 1/.25×/,vocab compaction latency ceiling
gate.fusion.min_cut_pct,5,%,file:llmzip/repro/SELECTIVE_FUSION_2026-09-23.md,5a8acdae74473674c075b99376fd8cfe69acd3ff7fea9a1545ec00aaea1dd913,declared text /en az %5 düşüş/,"fusion primary minimum E[T] cut, LoCoMo"
gate.fusion.ci,97.5,%,file:llmzip/repro/SELECTIVE_FUSION_2026-09-23.md,5a8acdae74473674c075b99376fd8cfe69acd3ff7fea9a1545ec00aaea1dd913,"declared text /%97,5/","fusion interval level (Bonferroni, two arms)"
gate.fusion.margin_pp,-1.0,pp,file:llmzip/repro/SELECTIVE_FUSION_2026-09-23.md,5a8acdae74473674c075b99376fd8cfe69acd3ff7fea9a1545ec00aaea1dd913,"declared text /−1,0 pp/",fusion FR@3 non-inferiority margin
gate.fusion.reps,20000,reps,file:llmzip/repro/SELECTIVE_FUSION_2026-09-23.md,5a8acdae74473674c075b99376fd8cfe69acd3ff7fea9a1545ec00aaea1dd913,declared text /20/.000 tekrar/,fusion bootstrap replicates
gate.c3.LME.delta,-0.3297872340425556,pp,derived,,"rerank qscale96->BM25 minus BM25_full, FR@3",C3 point estimate
gate.c3.PerLTQA.delta,0.3283372322018252,pp,derived,,"rerank qscale96->BM25 minus BM25_full, FR@3",C3 point estimate
gate.c3.LoCoMo.delta,1.0652399431359705,pp,derived,,"rerank qscale96->BM25 minus BM25_full, FR@3",C3 point estimate
rrf16.locomo.fr3,-4.790413233697388,pp,file:llmzip/research_twelve_byte_pilot_2026_09_15/results/BM25.json,3d82fd0b1b1259417e15d88510028dd05c8c5c85161d2d871745b4c743f8a1e9,benchmarks.locomo.contrasts.fr3:bm25_rrf_sym-bm25,"unweighted RRF vs BM25, 2026-09-16"
rrf16.locomo.fr3.lo,-7.175938377382905,pp,file:llmzip/research_twelve_byte_pilot_2026_09_15/results/BM25.json,3d82fd0b1b1259417e15d88510028dd05c8c5c85161d2d871745b4c743f8a1e9,ci95[0],95% lower
rrf16.locomo.fr3.hi,-2.3395180272969145,pp,file:llmzip/research_twelve_byte_pilot_2026_09_15/results/BM25.json,3d82fd0b1b1259417e15d88510028dd05c8c5c85161d2d871745b4c743f8a1e9,ci95[1],95% upper
rrf16.locomo.hit10,-2.3127035830618894,pp,file:llmzip/research_twelve_byte_pilot_2026_09_15/results/BM25.json,3d82fd0b1b1259417e15d88510028dd05c8c5c85161d2d871745b4c743f8a1e9,benchmarks.locomo.contrasts.hit10:bm25_rrf_sym-bm25,"unweighted RRF vs BM25, 2026-09-16"
rrf16.locomo.hit10.lo,-4.453845328629956,pp,file:llmzip/research_twelve_byte_pilot_2026_09_15/results/BM25.json,3d82fd0b1b1259417e15d88510028dd05c8c5c85161d2d871745b4c743f8a1e9,ci95[0],95% lower
rrf16.locomo.hit10.hi,-0.2707918357955293,pp,file:llmzip/research_twelve_byte_pilot_2026_09_15/results/BM25.json,3d82fd0b1b1259417e15d88510028dd05c8c5c85161d2d871745b4c743f8a1e9,ci95[1],95% upper
rrf16.locomo.level.bm25.fr3,37.66724010697953,%,file:llmzip/research_twelve_byte_pilot_2026_09_15/results/BM25.json,3d82fd0b1b1259417e15d88510028dd05c8c5c85161d2d871745b4c743f8a1e9,levels.fr3.bm25,2026-09-16 pilot configuration
rrf16.locomo.level.bm25_rrf_sym.fr3,32.876826873282134,%,file:llmzip/research_twelve_byte_pilot_2026_09_15/results/BM25.json,3d82fd0b1b1259417e15d88510028dd05c8c5c85161d2d871745b4c743f8a1e9,levels.fr3.bm25_rrf_sym,2026-09-16 pilot configuration
policy.gap_to_bm25,12.033224755700324,docs,derived,,policy.code.static - policy.bm25.static,"E[T] gap, code vs BM25"
policy.gap_to_floor,74.20065146579805,docs,derived,,policy.code.static - reach.floor,"E[T] gap, code vs 96-bit floor"
policy.closed_bm25_pct,9.66379730388174,%,derived,,,share of gap to BM25 closed
policy.closed_floor_pct,1.5671916978349014,%,derived,,,share of gap to floor closed
sup.entries,20,count,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,len(claims),programme supersession entries
sup.status.CLOSED_FOR_RANK_BASED_METRICS,1,count,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,entries with this status
sup.status.CORRECTED,2,count,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,entries with this status
sup.status.DATA_DEFECT,1,count,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,entries with this status
sup.status.DEFECTIVE,1,count,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,entries with this status
sup.status.FULLY_RETRACTED,2,count,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,entries with this status
sup.status.HISTORICAL / NON-AUTHORITATIVE,1,count,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,entries with this status
sup.status.NARROWED,1,count,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,entries with this status
sup.status.NOT_VERIFIED,1,count,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,entries with this status
sup.status.OPEN,1,count,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,entries with this status
sup.status.RETRACTED,6,count,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,entries with this status
sup.status.SCOPE_CORRECTION,1,count,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,entries with this status
sup.status.SURVIVES,1,count,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,entries with this status
sup.status.TERMINOLOGY_CORRECTION,1,count,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,entries with this status
sup.id.RANK-OVERFLOW,RETRACTED,status,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,"## Why the two disagree: rank overflow, not a bit-budget limit"
sup.id.SIGMA-ONLY,RETRACTED,status,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,The real mechanism is dividing by the tiny sigma of genuine near-singular trailing directions. / the decline is not rank
sup.id.PERLTQA-HIGHK-MECHANISM,OPEN,status,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,the cause of the PerLTQA 192->384 decline
sup.id.FLOAT96-UNCENTERED,TERMINOLOGY_CORRECTION,status,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,uncentered ref / FLOAT96_UNCENTERED
sup.id.SIGN-BEATS-FLOAT-10PP,CORRECTED,status,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,the sign code beats a float representation by about +10 pp
sup.id.TOKENIZER-OFFSET-TRANSPORT,RETRACTED,status,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,Every comparison table in this programme's history needs the -10.35 pp correction applied before it is quoted again.
sup.id.BM25-RAW-TEXT,CORRECTED,status,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,"Every comparison here is against BM25, which needs an inverted index and raw text at query time."
sup.id.RERANK-DISSOLUTION,NARROWED,status,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,reranking dissolves first-stage differences
sup.id.EXPECTED-HIT-10,DATA_DEFECT,status,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,expected_hit_at_10
sup.id.NOVELTY-GENUINELY-OURS,NOT_VERIFIED,status,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,## What is genuinely ours (nothing in the scanned literature covers these)
sup.id.STOP-SCOPE,SCOPE_CORRECTION,status,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,STOP verdict
sup.id.GATE-C1-IMPLEMENTATION,DEFECTIVE,status,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,C1_gate_plus2pp_fr3 = any(v['vs_strongest_bm25_fr3_pp'] >= 2.0 ...)
sup.id.GATE-C1-THIRD-DEFECT,RETRACTED,status,file:llmzip/research_top10_comparison_2026_09_16/SUPERSESSION_LEDGER_2026-09-17.json,c92039e07185f81287b182a451ac40ed67025a1e566bf969a4b09425161e5267,claims[].current_status,"a third defect it does not name: the check is any() over code arms, so it passes if ANY arm clears the bar"
